sample_name,env_type,env_00,env_01,env_02,nif_type,mapped_16106_16s_type,y,x,convertedthetao_mean_Layer,re_type
SRR6401502.SRS2777634,parallel,aquatic;marine,aquatic,sea,2,58,-31.863,115.708,19.9155409032845,0.0344827586206897
SRR7544858.SRS3565081,parallel,aquatic;sea,aquatic,sea,7,120,59.853,23.272,8.1546590903961,0.0583333333333333
SRR6287338.SRS2683705,parallel,aquatic;sea,aquatic,sea,1,132,25.25,122.678,26.4608789992425,0.00757575757575758
SRR1514963.SRS660078,overlap,aquatic;lake,aquatic,lake,61,375,-3.86,-23.04,26.9605751078216,0.162666666666667
SRR7594678.SRS2834832,parallel,aquatic;marine,aquatic,sea,8,158,-34.119,151.227,20.4315708716673,0.0506329113924051
SRR6834672.SRS3043084,parallel,aquatic;sea,aquatic,sea,0,63,70.04,10.1,7.74449795932767,0
SRR7063044.SRS3218141,parallel,aquatic;sea,aquatic,sea,1,54,63.028,-60.673,0.873978374840191,0.0185185185185185
ERR3801437.ERS4223586,overlap,aquatic;marine,aquatic,sea,10,172,54.18,7.89,11.5055094338754,0.0581395348837209
SRR8583598.SRS4198265,parallel,aquatic;marine,aquatic,sea,0,63,42,-70,11.1425161573407,0
SRR8771922.SRS4525587,parallel,aquatic;ocean,aquatic,sea,2,37,23.784,-159.562,24.9095616445153,0.0540540540540541
SRR5380198.SRS2074528,parallel,aquatic;marine,aquatic,sea,7,23,37.22,-76.401,16.8458066202939,0.304347826086957
SRR7594715.SRS2834867,parallel,aquatic;marine,aquatic,sea,3,59,-27.345,153.562,24.0868335801995,0.0508474576271187
SRR11906892.SRS6755010,parallel,aquatic;sea,aquatic,sea,0,38,60.273,-4.343,10.6992013410609,0
SRR12837213.SRS7529647,parallel,aquatic;sea,aquatic,sea,5,109,77.826,16.56,0.449847426945789,0.0458715596330275
SRR5916965.SRS2418281,parallel,aquatic;marine,aquatic,sea,1,46,-32,115.417,20.61662236222,0.0217391304347826
SRR4102383.SRS1660229,overlap,aquatic;sea,aquatic,sea,26,145,59.85,23.26,8.1546590903961,0.179310344827586
ERR2233293.ERS2070304,overlap,aquatic;marine,aquatic,sea,1,69,29.011,-91.9,23.6764961111029,0.0144927536231884
SRR6471879.SRS2834637,parallel,aquatic;marine,aquatic,sea,2,170,-42.597,148.233,14.6442606675042,0.0117647058823529
SRR3669428.SRS1505203,overlap,aquatic;ocean,aquatic,sea,2,97,45.152,-59.173,7.37843828435825,0.0206185567010309
SRR8190764.SRS4044468,overlap,aquatic;ocean,aquatic,sea,4,70,27.591,34.658,25.7675083663274,0.0571428571428571
SRR12007444.SRS6835382,parallel,aquatic;sea,aquatic,sea,2,43,16.93,112.27,27.4336709357604,0.0465116279069768
SRR2103937.SRS993300,overlap,aquatic;marine,aquatic,sea,12,315,54.174,7.885,11.5055094338754,0.0380952380952381
SRR6352557.SRS2739021,parallel,aquatic;marine,aquatic,sea,0,13,73.17,20.891,5.78548954752385,0
SRR7594844.SRS2834894,parallel,aquatic;marine,aquatic,sea,31,274,-34.119,151.227,20.4315708716673,0.113138686131387
SRR7599703.SRS3196391,parallel,aquatic;marine,aquatic,sea,1,71,-26,104.999,21.5866628893218,0.0140845070422535
SRR2104238.SRS993302,overlap,aquatic;marine,aquatic,sea,16,287,55.18,7.9,10.9677788647,0.0557491289198606
SRR5924501.SRS2423048,parallel,aquatic;marine,aquatic,sea,1,16,-19.308,147.618,25.7202802220256,0.0625
ERR3770913.ERS4187039,parallel,aquatic;ocean,aquatic,sea,5,117,19.449,110.782,25.5720774906697,0.0427350427350427
SRR1614720.SRS723445,parallel,aquatic;marine,aquatic,sea,14,185,41.64,-71.26,12.021194219146,0.0756756756756757
SRR3821173.SRS1551797,overlap,aquatic;marine,aquatic,sea,2,53,-61.958,-55.557,-0.551802712778139,0.0377358490566038
SRR2125522.SRS870445,parallel,aquatic;marine,aquatic,sea,0,36,36.883,-121.95,12.2274567960828,0
SRR9003139.SRS4714687,parallel,aquatic;marine,aquatic,sea,7,116,-14.679,145.446,26.8021646293685,0.0603448275862069
SRR10175558.SRS5429277,parallel,aquatic;sea,aquatic,sea,8,170,28.672,-88.476,25.3560805881467,0.0470588235294118
SRR7032831.SRS2777546,parallel,aquatic;marine,aquatic,sea,1,49,-39.969,-172.701,15.6023796624136,0.0204081632653061
SRR1818175.SRS856990,overlap,aquatic;ocean,aquatic,sea,3,55,-19.268,147.06,25.626266773074,0.0545454545454545
SRR12837182.SRS7529676,parallel,aquatic;sea,aquatic,sea,6,75,76.996,17.357,0.211004681049865,0.08
SRR8589878.SRS4378164,parallel,aquatic;sea,aquatic,sea,0,25,22.783,-56.517,26.4914823796649,0
ERR3418521.ERS3564576,overlap,aquatic;ocean,aquatic,sea,2,31,25.304,-90.066,26.5835907465653,0.0645161290322581
SRR5043878.SRS1813021,parallel,aquatic;sea,aquatic,sea,0,37,22.341,38.852,28.4021143518425,0
SRR3669686.SRS1505267,overlap,aquatic;ocean,aquatic,sea,0,66,44.086,-63.903,8.11187756281658,0
SRR6413132.SRS2783664,overlap,aquatic;sea,aquatic,sea,12,111,22.305,38.963,28.2826674085474,0.108108108108108
SRR8503606.SRS4304993,overlap,aquatic;marine,aquatic,sea,10,173,37.354,-0.286,19.4103014701801,0.0578034682080925
SRR12126933.SRS6931559,parallel,aquatic;sea,aquatic,sea,1,31,60.47,-61.22,0.789883020694574,0.032258064516129
SRR6472539.SRS2834804,parallel,aquatic;marine,aquatic,sea,2,96,-27.345,153.562,24.0868335801995,0.0208333333333333
DRR177765.DRS094996,parallel,aquatic;sea,aquatic,sea,5,166,41.77,140.7,14.5313554984882,0.0301204819277108
SRR8636527.SRS4413460,parallel,aquatic;marine,aquatic,sea,0,13,42,-70,11.1425161573407,0
SRR8651945.SRS4426134,parallel,aquatic;ocean,aquatic,sea,6,183,42.11,-70.54,10.7533664544556,0.0327868852459016
SRR5915426.SRS2417520,parallel,aquatic;marine,aquatic,sea,1,44,-36.255,150.291,19.0785210237163,0.0227272727272727
SRR5181087.SRS1921935,overlap,aquatic;marine,aquatic,sea,2,31,42.25,-70.54,10.8754882697101,0.0645161290322581
SRR6800973.SRS3014621,parallel,aquatic;sea,aquatic,sea,5,73,32,30,21.9810245476834,0.0684931506849315
SRR7596346.SRS2777300,parallel,aquatic;marine,aquatic,sea,4,41,-54.498,-170.003,6.3125530394968,0.0975609756097561
SRR3499991.SRS1434714,overlap,aquatic;sea,aquatic,sea,6,115,54.454,10.198,10.5938604259693,0.0521739130434783
SRR10552200.SRS5734554,overlap,aquatic;ocean,aquatic,sea,1,52,35.147,-122.974,14.5308996951844,0.0192307692307692
SRR7648278.SRS3630454,overlap,aquatic;marine,aquatic,sea,46,544,22.75,-158,24.929736343873,0.0845588235294118
SRR11524948.SRS6462616,parallel,aquatic;marine,aquatic,sea,3,103,22.223,114.129,24.4639600029313,0.029126213592233
ERR1103241.ERS948966,parallel,aquatic;ocean,aquatic,sea,1,80,47.044,-8.091,14.6829677270369,0.0125
SRR7032855.SRS2777448,parallel,aquatic;marine,aquatic,sea,1,56,-52.504,-169.997,8.51077665999994,0.0178571428571429
SRR12538624.SRS7279542,overlap,aquatic;ocean,aquatic,sea,0,39,-32.489,-152,19.5402866507304,0
SRR6472390.SRS2834880,parallel,aquatic;marine,aquatic,sea,5,74,-34.119,151.227,20.4315708716673,0.0675675675675676
SRR11432068.SRS6383857,parallel,aquatic;marine,aquatic,sea,1,104,38.16,-0.48,19.5339899844308,0.00961538461538462
SRR8490975.SRS4294690,overlap,aquatic;marine,aquatic,sea,4,137,73.019,9.857,5.76044122375086,0.0291970802919708
SRR5916732.SRS2417985,parallel,aquatic;marine,aquatic,sea,1,74,-42.597,148.233,14.6442606675042,0.0135135135135135
SRR5180496.SRS1922059,overlap,aquatic;marine,aquatic,sea,2,75,42.25,-70.54,10.8754882697101,0.0266666666666667
SRR5179710.SRS1921931,overlap,aquatic;marine,aquatic,sea,5,119,42.25,-70.54,10.8754882697101,0.0420168067226891
ERR4314616.ERS4799462,overlap,aquatic;marine,aquatic,sea,1,77,58.583,18.233,8.95516722031785,0.012987012987013
SRR7033852.SRS3194147,parallel,aquatic;marine,aquatic,sea,2,58,-32,115.417,20.61662236222,0.0344827586206897
SRR7037356.SRS2834845,parallel,aquatic;marine,aquatic,sea,3,54,-27.345,153.562,24.0868335801995,0.0555555555555556
SRR7440475.SRS3470156,parallel,aquatic;ocean,aquatic,sea,2,70,22.45,-158,24.9840724329664,0.0285714285714286
SRR5924749.SRS2423079,parallel,aquatic;marine,aquatic,sea,2,82,-42.597,148.233,14.6442606675042,0.024390243902439
SRR8172681.SRS4028644,parallel,aquatic;marine,aquatic,sea,1,40,-35.78,175.17,18.0481883159139,0.025
SRR7034041.SRS3194239,parallel,aquatic;marine,aquatic,sea,0,69,-42.597,148.233,14.6442606675042,0
SRR5178544.SRS1921946,overlap,aquatic;marine,aquatic,sea,12,201,42.25,-70.54,10.8754882697101,0.0597014925373134
SRR3933248.SRS1572472,parallel,aquatic;sea,aquatic,sea,4,143,46.431,-48.48,5.73533794629763,0.027972027972028
SRR5179904.SRS1922042,overlap,aquatic;marine,aquatic,sea,5,105,42.25,-70.54,10.8754882697101,0.0476190476190476
SRR1768594.SRS821344,overlap,aquatic;marine,aquatic,sea,6,111,51.58,2.79,12.5744307130833,0.0540540540540541
SRR7763858.SRS3722176,parallel,aquatic;marine,aquatic,sea,3,60,36.747,-122.019,12.5532421516552,0.05
SRR8636496.SRS4413491,parallel,aquatic;marine,aquatic,sea,0,10,42,-70,11.1425161573407,0
SRR1038497.SRS507074,overlap,aquatic;marine,aquatic,sea,13,311,22.23,39.03,28.2974757989061,0.0418006430868167
SRR5181250.SRS1922049,overlap,aquatic;marine,aquatic,sea,1,19,42.25,-70.54,10.8754882697101,0.0526315789473684
SRR7418953.SRS3453468,overlap,aquatic;marine,aquatic,sea,9,50,54.052,7.58,11.5937320585098,0.18
SRR5176150.SRS1922029,overlap,aquatic;marine,aquatic,sea,7,110,42.25,-70.54,10.8754882697101,0.0636363636363636
SRR8167149.SRS4024744,parallel,aquatic;sea,aquatic,sea,1,42,44.266,-63.317,7.99399601132995,0.0238095238095238
SRR5915648.SRS2417803,parallel,aquatic;marine,aquatic,sea,7,51,-19.308,147.618,25.7202802220256,0.137254901960784
SRR10175240.SRS5429085,parallel,aquatic;sea,aquatic,sea,2,56,28.312,-87.301,25.582019111609,0.0357142857142857
SRR13153471.SRS7797904,parallel,aquatic;sea,aquatic,sea,2,118,68.185,-167.31,1.42228663699557,0.0169491525423729
SRR6078486.SRS2542818,overlap,aquatic;marine,aquatic,sea,0,65,41.21,2.76,18.5762711337672,0
SRR7033350.SRS2777116,parallel,aquatic;marine,aquatic,sea,2,26,-28.999,-169.984,21.5507104175564,0.0769230769230769
SRR5617465.SRS2231959,parallel,aquatic;sea,aquatic,sea,2,94,25.5,121.96,24.8984586936744,0.0212765957446809
SRR9309868.SRS4979293,parallel,aquatic;sea,aquatic,sea,13,214,22.241,39.048,28.2974757989061,0.0607476635514019
SRR10168433.SRS5426116,overlap,aquatic;ocean,aquatic,sea,28,213,-34.8,54.37,18.6440152442371,0.131455399061033
SRR12517365.SRS7272237,parallel,aquatic;sea,aquatic,sea,0,31,29.94,122.09,18.1330600356318,0
SRR8863114.SRS4595876,parallel,aquatic;sea,aquatic,sea,0,14,18.917,115.123,26.9099725734834,0
SRR2168039.SRS1036921,parallel,aquatic;marine,aquatic,sea,3,91,39.178,-140.16,15.9340130812462,0.032967032967033
SRR9112853.SRS4809300,parallel,aquatic;sea,aquatic,sea,4,48,28.498,-87.499,25.4877308489456,0.0833333333333333
SRR5180872.SRS1922039,overlap,aquatic;marine,aquatic,sea,3,66,42.25,-70.54,10.8754882697101,0.0454545454545455
ERR2528607.ERS2410174,overlap,aquatic;marine,aquatic,sea,0,28,78.836,1.005,0.18863063628044,0
SRR5178637.SRS1922019,overlap,aquatic;marine,aquatic,sea,13,206,42.25,-70.54,10.8754882697101,0.0631067961165049
SRR6457088.SRS2822132,parallel,aquatic;sea,aquatic,sea,6,59,27,-85.99,26.2875040474258,0.101694915254237
ERR1597517.ERS1305911,parallel,aquatic;marine,aquatic,sea,1,16,77.883,16.717,0.441122893927182,0.0625
SRR3500216.SRS1434491,overlap,aquatic;sea,aquatic,sea,1,69,54.454,10.198,10.5938604259693,0.0144927536231884
ERR1712060.ERS494478,overlap,aquatic;marine,aquatic,sea,9,76,35.878,-37.197,21.1021059290432,0.118421052631579
SRR8635058.SRS4412776,parallel,aquatic;marine,aquatic,sea,0,20,42,-70,11.1425161573407,0
SRR5180935.SRS1921999,overlap,aquatic;marine,aquatic,sea,3,51,42.25,-70.54,10.8754882697101,0.0588235294117647
SRR5918477.SRS2418868,parallel,aquatic;marine,aquatic,sea,2,54,-16.299,146.06,26.901801790692,0.037037037037037
SRR7035019.SRS3194714,parallel,aquatic;marine,aquatic,sea,0,38,-34.073,151.154,20.2723059245786,0
SRR4434649.SRS1753496,parallel,aquatic;marine,aquatic,sea,4,46,21.968,-158.244,25.2285441181683,0.0869565217391304
SRR8583562.SRS4198365,parallel,aquatic;marine,aquatic,sea,0,15,42,-70,11.1425161573407,0
SRR6352100.SRS2738711,parallel,aquatic;marine,aquatic,sea,0,38,85.723,-150.609,-1.67889119077546,0
SRR8190907.SRS4044325,overlap,aquatic;ocean,aquatic,sea,2,62,27.591,34.658,25.7675083663274,0.032258064516129
SRR2015536.SRS932494,parallel,aquatic;ocean,aquatic,sea,4,68,5.911,89.597,28.8727776514981,0.0588235294117647
SRR5852383.SRS2371144,parallel,aquatic;marine,aquatic,sea,6,83,16,-69,27.8569326055268,0.072289156626506
SRR7609573.SRS3599613,parallel,aquatic;sea,aquatic,sea,5,130,36.831,-121.905,12.3411170362755,0.0384615384615385
SRR3821227.SRS1551857,overlap,aquatic;marine,aquatic,sea,2,41,-63.246,-54.011,-1.30046550089328,0.0487804878048781
ERR3770839.ERS4186963,parallel,aquatic;ocean,aquatic,sea,5,111,19.474,110.807,25.5723802808843,0.0450450450450451
SRR7609452.SRS3599498,parallel,aquatic;sea,aquatic,sea,6,157,36.831,-121.905,12.3411170362755,0.0382165605095541
SRR2085756.SRS977928,overlap,aquatic;marine,aquatic,sea,0,78,19.03,-24.77,23.7370626939249,0
SRR7608232.SRS3598489,parallel,aquatic;sea,aquatic,sea,2,115,36.831,-121.905,12.3411170362755,0.0173913043478261
SRR10216591.SRS5466262,overlap,aquatic;marine,aquatic,sea,4,70,40.44,-73.56,13.2999637659672,0.0571428571428571
SRR8291566.SRS4115788,parallel,aquatic;ocean,aquatic,sea,3,72,18.003,89.018,28.1713881226475,0.0416666666666667
SRR2104165.SRS993302,overlap,aquatic;marine,aquatic,sea,8,148,55.18,7.9,10.9677788647,0.0540540540540541
SRR1819635.SRS856697,parallel,aquatic;marine,aquatic,sea,1,13,21.43,-157.79,25.1475308893326,0.0769230769230769
SRR9112914.SRS4809239,parallel,aquatic;sea,aquatic,sea,3,49,28.501,-88.001,25.5043122405984,0.0612244897959184
SRR5181374.SRS1922057,overlap,aquatic;marine,aquatic,sea,1,21,42.25,-70.54,10.8754882697101,0.0476190476190476
SRR11052024.SRS6126082,parallel,aquatic;sea,aquatic,sea,33,200,5.81,103,29.2631246819951,0.165
SRR4435059.SRS1753941,parallel,aquatic;marine,aquatic,sea,2,45,22.45,-158,24.9840724329664,0.0444444444444444
SRR3884050.SRS1558692,parallel,aquatic;sea,aquatic,sea,0,29,12.1,-117.197,27.4187141270462,0
SRR6471804.SRS2834423,parallel,aquatic;marine,aquatic,sea,2,102,-27.345,153.562,24.0868335801995,0.0196078431372549
SRR7078486.SRS3230335,parallel,aquatic;marine,aquatic,sea,21,220,-33.95,151.9,21.2591289828793,0.0954545454545455
SRR8283350.SRS4108859,parallel,aquatic;sea,aquatic,sea,1,38,48.24,-124.7,10.7537273407594,0.0263157894736842
SRR7599299.SRS3194270,parallel,aquatic;marine,aquatic,sea,0,55,-42.597,148.233,14.6442606675042,0
SRR6457212.SRS2822116,parallel,aquatic;sea,aquatic,sea,0,37,29.01,-87.49,24.9838600741511,0
SRR5918853.SRS2418848,parallel,aquatic;marine,aquatic,sea,2,58,-32.594,153.22,22.5253184109369,0.0344827586206897
SRR2168160.SRS1036800,parallel,aquatic;marine,aquatic,sea,3,84,19.937,-64.773,27.3907488631247,0.0357142857142857
SRR7033019.SRS2834135,parallel,aquatic;marine,aquatic,sea,3,92,-34.119,151.227,20.4315708716673,0.0326086956521739
SRR6176516.SRS2597021,overlap,aquatic;marine,aquatic,sea,3,58,29.635,-93.642,22.9811816981624,0.0517241379310345
SRR7598829.SRS3194390,parallel,aquatic;marine,aquatic,sea,0,58,-42.597,148.233,14.6442606675042,0
SRR6403525.SRS2417603,parallel,aquatic;marine,aquatic,sea,0,72,-27.345,153.562,24.0868335801995,0
SRR7599923.SRS2834235,parallel,aquatic;marine,aquatic,sea,0,15,-5.502,-168.75,29.0380134100963,0
SRR8190876.SRS4044356,overlap,aquatic;ocean,aquatic,sea,0,39,24.539,36.121,26.9630386579248,0
SRR5918542.SRS2418881,parallel,aquatic;marine,aquatic,sea,5,111,-10.794,132.364,28.4006320466182,0.0450450450450451
SRR7036935.SRS2834199,parallel,aquatic;marine,aquatic,sea,1,54,-64.744,120.39,-1.05158620605352,0.0185185185185185
SRR6287272.SRS2683758,parallel,aquatic;sea,aquatic,sea,1,123,26.584,124.583,25.1517263605034,0.00813008130081301
SRR7032615.SRS2834507,parallel,aquatic;marine,aquatic,sea,1,83,-42.597,148.233,14.6442606675042,0.0120481927710843
SRR11906825.SRS6755078,parallel,aquatic;sea,aquatic,sea,0,55,60.273,-4.343,10.6992013410609,0
SRR7982938.SRS3889581,parallel,aquatic;marine,aquatic,sea,6,137,1.21,103.85,29.1601220520694,0.0437956204379562
SRR8651872.SRS4426207,parallel,aquatic;ocean,aquatic,sea,8,126,42.11,-70.54,10.7533664544556,0.0634920634920635
SRR7598086.SRS3195236,parallel,aquatic;marine,aquatic,sea,0,24,-7.002,-168.753,29.2555174927027,0
SRR7034380.SRS3194307,parallel,aquatic;marine,aquatic,sea,1,45,-19.308,147.618,25.7202802220256,0.0222222222222222
SRR7599910.SRS2777368,parallel,aquatic;marine,aquatic,sea,2,36,-16.002,-170.002,28.2856046566269,0.0555555555555556
SRR8167209.SRS4024741,parallel,aquatic;sea,aquatic,sea,0,38,44.266,-63.317,7.99399601132995,0
DRR027452.DRS020821,parallel,aquatic;sea,aquatic,sea,4,176,35.11,139.36,20.0379032967506,0.0227272727272727
SRR2167979.SRS1036981,parallel,aquatic;marine,aquatic,sea,4,137,20.032,-64.967,27.3923545432888,0.0291970802919708
SRR8819338.SRS3195459,parallel,aquatic;marine,aquatic,sea,2,87,-31.863,115.708,19.9155409032845,0.0229885057471264
SRR8636671.SRS4413316,parallel,aquatic;marine,aquatic,sea,0,12,42,-70,11.1425161573407,0
SRR8451136.SRS4259213,parallel,aquatic;ocean,aquatic,sea,1,117,45.095,13.635,17.3183617132419,0.00854700854700855
SRR9878963.SRS2170765,overlap,aquatic;marine,aquatic,sea,19,440,29.017,122.275,19.1068925376633,0.0431818181818182
SRR4938545.SRS1783863,parallel,aquatic;marine,aquatic,sea,2,68,38.32,-123.05,10.7681722132154,0.0294117647058824
SRR5178605.SRS1921999,overlap,aquatic;marine,aquatic,sea,14,119,42.25,-70.54,10.8754882697101,0.117647058823529
SRR1798038.SRS842820,parallel,aquatic;ocean,aquatic,sea,12,159,10.01,-139.75,26.9493017420357,0.0754716981132076
SRR8636967.SRS4413692,parallel,aquatic;marine,aquatic,sea,0,12,42,-70,11.1425161573407,0
SRR7594628.SRS2834444,parallel,aquatic;marine,aquatic,sea,1,107,-42.597,148.233,14.6442606675042,0.00934579439252336
ERR4314671.ERS4799517,overlap,aquatic;marine,aquatic,sea,6,137,58.583,18.233,8.95516722031785,0.0437956204379562
SRR7596407.SRS3194787,parallel,aquatic;marine,aquatic,sea,0,21,-31.863,115.708,19.9155409032845,0
SRR6472343.SRS2834902,parallel,aquatic;marine,aquatic,sea,4,94,-27.345,153.562,24.0868335801995,0.0425531914893617
ERR3427815.ERS3571027,parallel,aquatic;marine,aquatic,sea,3,123,48.709,-3.953,13.6086829360901,0.024390243902439
SRR5591509.SRS2221168,overlap,aquatic;ocean,aquatic,sea,3,39,22.75,-158,24.929736343873,0.0769230769230769
SRR8248234.SRS4081568,overlap,aquatic;sea,aquatic,sea,2,123,54.464,12.28,10.2052496298462,0.016260162601626
ERR4314645.ERS4799491,overlap,aquatic;marine,aquatic,sea,6,48,58.583,18.233,8.95516722031785,0.125
SRR5179896.SRS1922040,overlap,aquatic;marine,aquatic,sea,12,141,42.25,-70.54,10.8754882697101,0.0851063829787234
SRR6176485.SRS2597051,overlap,aquatic;marine,aquatic,sea,1,60,29.635,-93.642,22.9811816981624,0.0166666666666667
SRR6131027.SRS2566151,parallel,aquatic;sea,aquatic,sea,0,13,34.39,-119.841,14.4537224883127,0
SRR5924548.SRS2423037,parallel,aquatic;marine,aquatic,sea,1,30,-33.386,130.287,17.9013961389918,0.0333333333333333
SRR2168221.SRS1036738,parallel,aquatic;marine,aquatic,sea,1,69,35.576,-66.129,23.0456938860319,0.0144927536231884
SRR5588172.SRS2218529,parallel,aquatic;sea,aquatic,sea,14,128,44.01,9.5,18.486160592286,0.109375
SRR6130813.SRS2566364,parallel,aquatic;sea,aquatic,sea,0,15,34.25,-119.906,14.864689463225,0
SRR7178516.SRS3312339,overlap,aquatic;marine,aquatic,sea,1,24,-62.29,-61.163,-0.0689712705563705,0.0416666666666667
SRR3681508.SRS1510867,parallel,aquatic;marine,aquatic,sea,4,100,42,-70,11.1425161573407,0.04
SRR11796353.SRS6664841,overlap,aquatic;marine,aquatic,sea,6,126,54.46,10.32,10.5428454655318,0.0476190476190476
SRR7778828.SRS3734640,parallel,aquatic;marine,aquatic,sea,7,174,16.43,119.96,28.6190011879961,0.0402298850574713
SRR5180417.SRS1921934,overlap,aquatic;marine,aquatic,sea,10,135,42.25,-70.54,10.8754882697101,0.0740740740740741
SRR6471419.SRS2834090,parallel,aquatic;marine,aquatic,sea,10,164,-34.119,151.227,20.4315708716673,0.0609756097560976
SRR3821378.SRS1551935,overlap,aquatic;marine,aquatic,sea,1,28,-61.968,-60.489,-0.0548520844308715,0.0357142857142857
SRR7648302.SRS3630435,overlap,aquatic;marine,aquatic,sea,52,612,22.75,-158,24.929736343873,0.0849673202614379
SRR11787288.SRS6658004,parallel,aquatic;sea,aquatic,sea,4,126,35.5,121.67,15.4273761650601,0.0317460317460317
SRR7472578.SRS3502807,parallel,aquatic;sea,aquatic,sea,3,84,16.58,111.77,27.5484774124074,0.0357142857142857
SRR8634696.SRS4412512,parallel,aquatic;marine,aquatic,sea,0,43,42,-70,11.1425161573407,0
SRR2104170.SRS993302,overlap,aquatic;marine,aquatic,sea,10,112,55.18,7.9,10.9677788647,0.0892857142857143
SRR8816929.SRS3195004,parallel,aquatic;marine,aquatic,sea,1,20,-31.863,115.708,19.9155409032845,0.05
SRR7594472.SRS2834536,parallel,aquatic;marine,aquatic,sea,0,58,-42.597,148.233,14.6442606675042,0
